"tag"	"moltype"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
HMPRNC0000_0001	cds	3.80117309292405	0.549669112437385	1.02332902579964	0.537138201477154	0.591172154786298	0.999719434250228
HMPRNC0000_0002	cds	4.01095142190544	0.0401448987591077	1.0021476396891	0.0400588667469817	0.968046195041127	0.999719434250228
HMPRNC0000_0003	cds	0.454512846610516	-1.72620677046046	2.72248810867921	-0.63405484305234	0.526045031388398	0.999719434250228
HMPRNC0000_0004	cds	6.19666724716151	-0.244722126879332	0.818218678720389	-0.299091347147016	0.764870348256363	0.999719434250228
HMPRNC0000_0005	cds	8.24826866006976	0.0830167270745178	0.755667670552148	0.109858778282601	0.912521374765188	0.999719434250228
HMPRNC0000_0006	cds	8.35398947571049	-0.161243058720496	0.753221656272615	-0.214071193224079	0.83049153954747	0.999719434250228
HMPRNC0000_0007	cds	0.243906863596743	1.54940953912336	4.02560868948633	0.384888263772369	0.700320201503466	0.999719434250228
HMPRNC0000_0008	cds	0.615014429099432	1.05893515250593	2.58310457212701	0.40994668351114	0.681845058992947	0.999719434250228
HMPRNC0000_0010	cds	1.62718730241951	2.42701784015336	1.84761233099622	1.31359690527976	0.188981890723813	0.999719434250228
HMPRNC0000_0011	cds	0.286627552246287	-2.10374684818585	3.48560055425297	-0.603553624530772	0.546140453262705	0.999719434250228
HMPRNC0000_0012	cds	0.0487813727193487	0.375790524484671	4.0527002134097	0.0927259616295436	0.926121271465377	0.999719434250228
HMPRNC0000_0013	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0014	cds	1.23990650020952	-0.599231061026382	1.75497453866443	-0.341447153690565	0.732766982089353	0.999719434250228
HMPRNC0000_0015	cds	4.14604991104689	-0.652125341485119	0.984323176400254	-0.662511416087948	0.507643520938117	0.999719434250228
HMPRNC0000_0016	cds	0.552075592049213	-0.951158955474807	2.54701254531637	-0.373441017094268	0.708820236632849	0.999719434250228
HMPRNC0000_0017	cds	3.89135775987906	-0.841256168578932	1.04222059200845	-0.807176690836399	0.419564692896923	0.999719434250228
HMPRNC0000_0018	cds	0.801271727099485	0.51717428470365	2.14769149212753	0.240804736899772	0.809706458126606	0.999719434250228
HMPRNC0000_0021	cds	0.384190297684984	-0.870064806946467	2.91106931505297	-0.298881514929037	0.765030451751717	0.999719434250228
HMPRNC0000_0022	cds	2.35763457272262	0.684842609888862	1.4038513759552	0.487831277312306	0.62566935516199	0.999719434250228
HMPRNC0000_0023	cds	1.19029747345778	-0.569689975119183	1.84560114357267	-0.308674480996685	0.757569157704596	0.999719434250228
HMPRNC0000_0025	cds	0.454151182847693	-2.62434747675469	2.92882050404078	-0.89604244204586	0.370230095980578	0.999719434250228
HMPRNC0000_0026	cds	0.558136276119019	1.353581440297	2.74610824533194	0.49290898951195	0.622076895166794	0.999719434250228
HMPRNC0000_0027	cds	0.265448039802927	0.183718671281334	3.60766581706817	0.0509245258837848	0.959385662032769	0.999719434250228
HMPRNC0000_0029	cds	0.618231686760422	1.38466185014353	2.46370085575102	0.562025152896024	0.574098881891157	0.999719434250228
HMPRNC0000_0030	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0031	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0032	cds	0.265448039802927	0.183718671281334	3.60766581706817	0.0509245258837848	0.959385662032769	0.999719434250228
HMPRNC0000_0033	cds	0.964126995615724	0.468356146936201	2.02225909115989	0.231600465530641	0.816848345900531	0.999719434250228
HMPRNC0000_0034	cds	0.273954568917445	1.59922945008679	3.52719659019143	0.453399579295917	0.650261039339036	0.999719434250228
HMPRNC0000_0035	cds	9.31653610626462	0.218926534959103	0.686449237971478	0.318926036841489	0.749782599950161	0.999719434250228
HMPRNC0000_0037	cds	2.17805445230985	1.90269002745496	1.43873657650872	1.32247282686876	0.186010752011359	0.999719434250228
