"tag"	"moltype"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
SA597_0279	cds	7.60166307561215	0.627082027646494	0.78115394345524	0.802763697092474	0.422111328630065	0.997707303814983
SA597_0280	cds	0.04554765773304	-0.551291124646171	4.0621351136751	-0.135714620321284	0.892046889316486	0.997707303814983
SA597_0281	cds	0	NA	NA	NA	NA	NA
SA597_0282	cds	6.17104604022814	-0.986592616816397	0.791027062452927	-1.24722991620165	0.212313206520685	0.997707303814983
SA597_0283	cds	0.44790385323155	0.143713400253358	2.8506178672569	0.0504148247662711	0.959791822953842	0.997707303814983
SA597_0284	cds	0.18219063093216	0.502951840228143	4.03933812507677	0.1245134288476	0.900908768438207	0.997707303814983
SA597_0285	cds	0.856382921369015	-0.0751845548282801	2.01501116026517	-0.0373122275007081	0.97023605614683	0.997707303814983
SA597_0286	cds	0.301312290744797	0.984919544693603	3.6005590915078	0.273546279803215	0.784433322188036	0.997707303814983
SA597_0287	cds	0.757397306368611	-1.12664288169212	2.25957763504788	-0.498607732797922	0.618055756452287	0.997707303814983
SA597_0288	cds	0.643916485895566	0.381893546467162	2.24882176881768	0.169819392431416	0.865152175489976	0.997707303814983
SA597_0289	cds	0.394465895964186	-0.697433859115144	3.0096291097489	-0.231734155167489	0.816744501384122	0.997707303814983
SA597_0290	cds	0.606741160996213	-1.90375271038386	2.59534113294077	-0.733526967311125	0.463237086265086	0.997707303814983
SA597_0291	cds	0	NA	NA	NA	NA	NA
SA597_0292	cds	0	NA	NA	NA	NA	NA
SA597_0293	cds	0.592054785082148	0.142190360223899	2.46691785513791	0.0576388710826975	0.954036286479451	0.997707303814983
SA597_0294	cds	0.622204184629386	0.506872020292164	2.54378356944467	0.199259098289882	0.842060072403717	0.997707303814983
SA597_0295	cds	0	NA	NA	NA	NA	NA
SA597_0296	cds	1.04436223232171	-0.662905252932372	1.93392784147759	-0.342776622123547	0.73176651448176	0.997707303814983
SA597_0297	cds	0	NA	NA	NA	NA	NA
SA597_0298	cds	0	NA	NA	NA	NA	NA
SA597_0299	cds	2.56184394185041	0.738861279226554	1.24551515750691	0.593217412709373	0.553035660835974	0.997707303814983
SA597_0300	cds	0.961491409008374	0.15558822800163	1.9282715382626	0.0806879243479461	0.935690140476253	0.997707303814983
SA597_0301	cds	0.977080837635598	0.479688453895129	1.90946892320165	0.251215638058578	0.801647394745728	0.997707303814983
SA597_0302	cds	0.545122041336585	0.0416308324724447	2.49868394811057	0.0166611037398006	0.986706977569874	0.997707303814983
SA597_0303	cds	1.03020121946749	1.64865531128761	1.915788555476	0.860562250763617	0.389479184299869	0.997707303814983
SA597_0304	cds	0.346859948477837	1.20533040067517	3.11612266133635	0.386804542590844	0.69890091400536	0.997707303814983
SA597_0305	cds	0	NA	NA	NA	NA	NA
SA597_0306	cds	0	NA	NA	NA	NA	NA
SA597_0307	cds	0.09109531546608	-0.0708877398542527	4.0499347609796	-0.0175034275952402	0.98603499844047	0.997707303814983
SA597_0308	cds	0.150656145372399	-0.177667927559659	4.05235334539408	-0.0438431480220245	0.965029432985025	0.997707303814983
SA597_0309	cds	0.2277382886652	0.755189822682868	3.9691869550349	0.190263102050387	0.849102965777112	0.997707303814983
SA597_0310	cds	0.150656145372399	-0.177667927559659	4.05235334539408	-0.0438431480220245	0.965029432985025	0.997707303814983
SA597_0311	cds	0.241751460838479	0.738769447307854	3.55398591984258	0.207870673652127	0.835329948025553	0.997707303814983
SA597_0312	cds	0.772860330001785	0.94145475937631	2.2201095954028	0.42405778585246	0.671523670972793	0.997707303814983
SA597_0313	cds	0.09109531546608	-0.0708877398542527	4.0499347609796	-0.0175034275952402	0.98603499844047	0.997707303814983
SA597_0314	cds	1.35343841760678	1.78267764239449	1.80306745080276	0.988691599751752	0.322814054000339	0.997707303814983
SA597_0315	cds	0.325274052205709	-1.15184208632787	3.25280115261145	-0.354107746611911	0.723258136797051	0.997707303814983
SA597_0316	cds	5.79509338492968	0.326632879345529	0.825365593019521	0.395743270749359	0.692294430555514	0.997707303814983
SA597_0317	cds	1.35833317016134	-1.48352387991855	1.73969218829568	-0.852750785397223	0.393797521189631	0.997707303814983
SA597_0318	cds	1.31638949770148	-0.700569638867664	1.59938962539735	-0.438023123160884	0.661369521396811	0.997707303814983
SA597_0319	cds	0.963549698761683	-1.10420768151798	2.02278988541131	-0.545883529219571	0.585146000933239	0.997707303814983
SA597_0320	cds	0.34923581366662	-2.93108830103	3.38147793768447	-0.866806868193592	0.386047838289929	0.997707303814983
SA597_0321	cds	0.13664297319912	0.254914424130683	4.04345919102807	0.0630436495306557	0.949731746130076	0.997707303814983
SA597_0322	cds	0.86250579400797	-0.728307631013981	2.17623278236987	-0.334664396618853	0.737878261582885	0.997707303814983
SA597_0323	cds	0.478573964609103	1.67449466090823	2.77751732689587	0.602874604847068	0.546592111200004	0.997707303814983
SA597_0324	cds	0.150656145372399	-0.177667927559659	4.05235334539408	-0.0438431480220245	0.965029432985025	0.997707303814983
SA597_0325	cds	1.85948381021883	-0.849899733774786	1.4561508768248	-0.58366186313607	0.559447830208459	0.997707303814983
SA597_0326	cds	0.530435665422521	1.82844118760651	2.46041662438639	0.743142917131974	0.457395158664893	0.997707303814983
SA597_0327	cds	10.2846164834095	1.32619130458995	0.670040924396799	1.97926911073954	0.0477857154401553	0.997707303814983
SA597_0328	cds	16.1941959294181	0.619564073697334	0.506173660327269	1.2240148436344	0.220946628000989	0.997707303814983
SA597_0329	cds	4.52611203450217	-0.164399648049794	0.941824975565385	-0.174554351726661	0.861429819823804	0.997707303814983
SA597_0330	cds	0	NA	NA	NA	NA	NA
SA597_0331	cds	0	NA	NA	NA	NA	NA
SA597_0332	cds	0	NA	NA	NA	NA	NA
SA597_0333	cds	0	NA	NA	NA	NA	NA
SA597_0334	cds	0.09109531546608	-0.0708877398542527	4.0499347609796	-0.0175034275952402	0.98603499844047	0.997707303814983
SA597_0335	cds	0	NA	NA	NA	NA	NA
SA597_0336	cds	1.72027380138951	-0.407609530664991	1.44704276921378	-0.28168450811337	0.778185434410991	0.997707303814983
SA597_0337	cds	2.92762940238643	0.508160379565659	1.13835732059331	0.446397954642928	0.655309810015928	0.997707303814983
SA597_0338	cds	16.1493595056829	-1.41101357123112	0.50982128956807	-2.76766310097907	0.00564597865289346	0.997707303814983
SA597_0339	cds	0.189889760025061	0.379107197203241	3.92795764333622	0.096515092988947	0.923111487414045	0.997707303814983
SA597_0340	cds	0.334231862317082	1.163070610804	3.15665180247503	0.368450714105393	0.712537188575025	0.997707303814983
SA597_0341	cds	1.02262849536864	0.595378017613354	1.87739856867201	0.317129259363662	0.751145524103464	0.997707303814983
SA597_0342	cds	0	NA	NA	NA	NA	NA
SA597_0343	cds	35.137807290908	-0.177771828466725	0.354540818321182	-0.501414278075252	0.616079593252844	0.997707303814983
SA597_0344	cds	9.52299620486709	1.0396859085197	0.760926740173059	1.36634166422282	0.171831749508672	0.997707303814983
SA597_0345	cds	1.08443878546969	-0.0037588544832249	1.93467328117637	-0.00194288850722089	0.998449800232014	0.999945081387422
