"tag"	"moltype"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
SA597_0001	cds	3.33200841786925	-0.382741969049526	1.01200584804228	-0.378201341217483	0.705281029188839	NA
SA597_0002	cds	4.27114854575296	-0.300167056907875	0.933600671831786	-0.321515467977254	0.747819792257662	0.880218189707762
SA597_0003	cds	2.42564056062421	-0.267901424188288	1.20213736634185	-0.222854252508199	0.823648942186783	NA
SA597_0004	cds	3.02561688083144	0.861826998613668	1.15761295687189	0.744486309951561	0.456582320385061	NA
SA597_0005	cds	17.2763681804825	0.696577699234719	0.496386497544756	1.40329703301793	0.160528282594435	0.443439513305418
SA597_0006	cds	48.2866583382587	0.394404309569974	0.295956755640491	1.33264168515576	0.182649418615881	0.467515484347072
SA597_0007	cds	5.56619888106229	-1.39174744754627	0.810782625309504	-1.71654818949159	0.086061755900165	0.311141333786313
SA597_0008	cds	0.977653085077793	-3.25345018188042	2.10238074785625	-1.54750759832532	0.121740893672008	NA
SA597_0009	cds	11.4785651597324	-0.815295452299029	0.549173700661742	-1.4845857536816	0.137653591605482	0.398588052473682
SA597_0010	cds	1.77065328347414	0.807510829567587	1.58001244988811	0.511078776388609	0.609295896592083	NA
SA597_0011	cds	0.411588220123595	-0.433740587995967	2.78855334322204	-0.155543227835405	0.876393077720668	NA
SA597_0012	cds	1.58387980349626	-0.602125360369807	1.55251702300016	-0.387838169533387	0.698135796906531	NA
SA597_0013	cds	2.21700776427017	-0.574709536667293	1.20882467359028	-0.475428363784445	0.634481681745139	NA
SA597_0014	cds	15.7392315649749	0.665368232858756	0.531772389233343	1.25122749193131	0.210851490718198	0.49437187112094
SA597_0015	cds	3.25444861417201	1.31702854754372	1.13169327502506	1.16376811332961	0.244517997633679	NA
SA597_0016	cds	21.1175197870406	0.174510922047361	0.432286102992628	0.40369311166669	0.686438405609007	0.851183622955169
SA597_0017	cds	1.39047027640425	-0.949955333409714	1.61956524036014	-0.586549593518365	0.557506244682063	NA
SA597_0018	cds	2.24744609547324	0.107042288234122	1.24617856000578	0.0858964290266923	0.93154875024455	NA
SA597_0019	cds	19.750604516413	0.356522130741353	0.430791953219407	0.827597006111607	0.407898764352938	0.677674661394742
SA597_0020	cds	11.5011521021875	0.0470404645456185	0.553511307968932	0.0849855529026676	0.932272876267122	0.965976212722916
SA597_0021	cds	1.36233508401732	-0.227772499596867	1.61169274350812	-0.141325014035294	0.887613189586764	NA
SA597_0022	cds	4.14030027864554	0.381839266307848	0.922856206538324	0.413758138703043	0.679051244128496	NA
SA597_0023	cds	3.86147115204084	-0.51903932751861	0.953667253246701	-0.544256212794948	0.586265174225076	NA
SA597_0024	cds	0.704191938602265	-2.77002162877229	2.34034074576629	-1.18359757389316	0.236572401237056	NA
SA597_0025	cds	0.363426696969626	-3.07125053359427	3.45193772490101	-0.889717827595612	0.373617418926999	NA
SA597_0026	cds	1.78208737272912	-2.31406054907684	1.48002200133939	-1.5635311819572	0.11792770728375	NA
SA597_0027	cds	0.944252581844047	-1.09478221462374	1.89019518120857	-0.579190035773846	0.562460953440472	NA
SA597_0028	cds	0	NA	NA	NA	NA	NA
SA597_0029	cds	0.181713348484813	-2.48889673675343	4.07674451622297	-0.61051084433894	0.54152346201155	NA
SA597_0030	cds	0.0673040951571122	-0.591757537069432	4.08037509321427	-0.145025279184145	0.884690912881144	NA
SA597_0031	cds	0.51352178971731	-0.274772459104139	2.55155255057026	-0.107688340200059	0.914242918895606	NA
SA597_0032	cds	0.537308003155596	0.357592563158294	2.49313253634402	0.143431028212674	0.885949779338552	NA
SA597_0033	cds	0.134608190314224	0.0260717689886992	4.05060522065858	0.00643651197004588	0.994864441933606	NA
SA597_0034	cds	0	NA	NA	NA	NA	NA
SA597_0035	cds	0	NA	NA	NA	NA	NA
SA597_0036	cds	0	NA	NA	NA	NA	NA
SA597_0037	cds	0.408069336789752	-0.950587951266581	3.02254430490958	-0.314499261341685	0.753141877387954	NA
SA597_0038	cds	5.09857631503062	-0.6284288324323	0.864271444225391	-0.727119745342892	0.46715260387811	0.742652857447252
SA597_0039	cds	0	NA	NA	NA	NA	NA
SA597_0040	cds	0	NA	NA	NA	NA	NA
SA597_0041	cds	0	NA	NA	NA	NA	NA
SA597_0042	cds	0.0863782740423349	-0.589842747063684	4.08030001320842	-0.144558670968873	0.885059330175046	NA
SA597_0043	cds	0.181713348484813	-2.48889673675343	4.07674451622297	-0.61051084433894	0.54152346201155	NA
SA597_0044	cds	0	NA	NA	NA	NA	NA
SA597_0045	cds	0	NA	NA	NA	NA	NA
SA597_0046	cds	0.143496597596447	-0.589842394113521	4.08029999937606	-0.144558584957899	0.885059398088552	NA
SA597_0047	cds	0	NA	NA	NA	NA	NA
