"tag"	"moltype"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
HMPRNC0000_0001	cds	3.08851790554012	-0.82144105339739	1.05963264139455	-0.775213051493316	0.438213777270488	0.998900740178849
HMPRNC0000_0002	cds	4.5081726440947	-0.280910733762535	0.922503424872833	-0.304509149980943	0.760740022858161	0.998900740178849
HMPRNC0000_0003	cds	1.16285945528183	0.0184786476571381	1.72056695454677	0.0107398596772456	0.991430996510013	0.998900740178849
HMPRNC0000_0004	cds	7.7279829704298	-0.200893032823385	0.716335084919228	-0.280445614144443	0.779135645448038	0.998900740178849
HMPRNC0000_0005	cds	13.023401945038	0.516275144133922	0.609079817413988	0.847631343829299	0.396643312830693	0.998900740178849
HMPRNC0000_0006	cds	12.6362190441113	0.37247550322124	0.627505877171804	0.593580899831573	0.552792459113267	0.998900740178849
HMPRNC0000_0007	cds	1.00167508886463	2.84545366655794	1.99727063116388	1.42467105967497	0.154252308511802	0.998900740178849
HMPRNC0000_0008	cds	0.21207141959431	-1.20998026795234	3.86222589384395	-0.313285732427236	0.754063588820276	0.998900740178849
HMPRNC0000_0010	cds	1.32272431063513	1.78074394899937	1.81241364205863	0.982526233347435	0.325840665575483	0.998900740178849
HMPRNC0000_0011	cds	0.373872960800685	-2.88258360744455	3.12100858894442	-0.923606432117989	0.355691263742552	0.998900740178849
HMPRNC0000_0012	cds	0.304675478839496	0.848858857215286	3.38937150278016	0.250447275112511	0.802241473932794	0.998900740178849
HMPRNC0000_0013	cds	0.304675478839496	0.848858857215286	3.38937150278016	0.250447275112511	0.802241473932794	0.998900740178849
HMPRNC0000_0014	cds	2.10991341172106	0.161606427858892	1.29043584527027	0.12523398854055	0.900338310085158	0.998900740178849
HMPRNC0000_0015	cds	6.09893876961719	-0.000960113409913061	0.834310758865471	-0.00115078632237544	0.999081805563256	0.999501069039812
HMPRNC0000_0016	cds	1.05676079104274	-0.281060391950203	1.7372580538659	-0.161783905001771	0.871476028008977	0.998900740178849
HMPRNC0000_0017	cds	5.75746110568745	-0.301231758920036	0.921079324233384	-0.327042146093934	0.743636008388248	0.998900740178849
HMPRNC0000_0018	cds	1.14936485028792	0.638106239881685	1.74966826904288	0.364701270047463	0.715334410455502	0.998900740178849
HMPRNC0000_0021	cds	1.1863789195221	0.743113479359449	1.74125395346918	0.426769155572576	0.669547474498039	0.998900740178849
HMPRNC0000_0022	cds	2.66328145837402	0.623023323076771	1.24849363296132	0.499020024314433	0.617765277342404	0.998900740178849
HMPRNC0000_0023	cds	1.40156827289366	-1.08282063668345	1.60292627028338	-0.675527413055637	0.499340740956402	0.998900740178849
HMPRNC0000_0025	cds	0.844928167288579	-1.16247576669136	2.19351718227945	-0.529959726817978	0.596139853912236	0.998900740178849
HMPRNC0000_0026	cds	0.59535322334419	0.936868504633228	2.43062099186899	0.385444093409576	0.699908419544593	0.998900740178849
HMPRNC0000_0027	cds	0.765958296146174	1.22453493425349	2.07907569441491	0.588980448159246	0.555874389484002	0.998900740178849
HMPRNC0000_0029	cds	0.682887830242051	0.988957676287257	2.15552394587596	0.458801526273635	0.646376698631742	0.998900740178849
HMPRNC0000_0030	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0031	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0032	cds	0.475268688205887	0.49761317048108	2.60402544924046	0.191093820003266	0.848452089344682	0.998900740178849
HMPRNC0000_0033	cds	0.754725654300177	-1.0712331788969	2.30190933931863	-0.465367232583536	0.641668495488471	0.998900740178849
HMPRNC0000_0034	cds	0.203155001042426	0.854985990072026	3.8561156513957	0.221722081847459	0.8245302391019	0.998900740178849
HMPRNC0000_0035	cds	16.025758653244	0.978927782746017	0.535316962515717	1.82868814420816	0.0674463395465589	0.998900740178849
HMPRNC0000_0037	cds	6.58271653604987	3.24570887171739	1.06816763139972	3.03857632108195	0.00237698886821926	0.96886066268617
HMPRNC0000_0038	cds	0.309253665281519	1.31742048186384	3.30525907759484	0.398583121908404	0.690200400000409	0.998900740178849
HMPRNC0000_0039	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0040	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0041	cds	0.0830704659041226	-0.0871824083588438	4.06317883659053	-0.0214566997577689	0.982881344090469	0.998900740178849
HMPRNC0000_0042	cds	0.240169070276606	1.04410192069867	4.00806168855364	0.260500461776936	0.794477759158688	0.998900740178849
HMPRNC0000_0043	cds	0.0830704659041226	-0.0871824083588438	4.06317883659053	-0.0214566997577689	0.982881344090469	0.998900740178849
HMPRNC0000_0044	cds	1.11222603066187	1.93205217492148	1.84989323357383	1.04441280169933	0.296294443286414	0.998900740178849
HMPRNC0000_0045	cds	9.27944253029517	-0.268673239016378	0.665220434257349	-0.403886028119873	0.686296531111306	0.998900740178849
HMPRNC0000_0046	cds	0.482611967136716	-1.3005657276022	2.95441480963582	-0.440210942404027	0.659784335206819	0.998900740178849
HMPRNC0000_0048	cds	9.02144578000636	0.634147633393777	0.745021366029541	0.85118046583463	0.394669112232404	0.998900740178849
HMPRNC0000_0050	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0051	cds	0.143112733473274	0.477233240766022	4.03080623412424	0.118396472826164	0.905753520400384	0.998900740178849
HMPRNC0000_0054	cds	2.82650188485271	-1.23695188329932	1.35997678611072	-0.909538968556055	0.363065697742397	0.998900740178849
HMPRNC0000_0055	cds	43.9885055455088	-0.0190392000649152	0.384817263381421	-0.0494759509945478	0.960540002049188	0.998900740178849
HMPRNC0000_0056	cds	0.750273376742032	-0.103269892885248	2.42019430783747	-0.0426700833692662	0.965964527853079	0.998900740178849
HMPRNC0000_0057	cds	2.22707641221167	-1.83976564639223	1.26783801314552	-1.45110465794266	0.146750719691947	0.998900740178849
HMPRNC0000_0058	cds	0.964773906586729	0.373828208436493	1.80664522265587	0.206918438522725	0.836073556274626	0.998900740178849
HMPRNC0000_0059	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0062	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0063	cds	0.466477020045871	-1.13055251550194	3.02730918755984	-0.373451288077127	0.708812593555211	0.998900740178849
HMPRNC0000_0064	cds	0.0830704659041226	-0.0871824083588438	4.06317883659053	-0.0214566997577689	0.982881344090469	0.998900740178849
HMPRNC0000_0065	cds	11.3691919197275	-1.06589078497498	0.632756500361881	-1.68451969180149	0.0920812770910943	0.998900740178849
HMPRNC0000_0068	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0069	cds	0.0830704659041226	-0.0871824083588438	4.06317883659053	-0.0214566997577689	0.982881344090469	0.998900740178849
HMPRNC0000_0070	cds	0.0830704659041226	-0.0871824083588438	4.06317883659053	-0.0214566997577689	0.982881344090469	0.998900740178849
HMPRNC0000_0071	cds	0.627297840231045	-0.114369596908602	2.36932451102786	-0.0482709719062445	0.961500288639085	0.998900740178849
HMPRNC0000_0072	cds	0.221843808775526	-2.21903366148579	4.07067951085028	-0.545126103779729	0.58566679046034	0.998900740178849
HMPRNC0000_0073	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0074	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0075	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0076	cds	0.683126626082204	-0.346675774981348	2.16225690756373	-0.160330520285841	0.872620718139274	0.998900740178849
HMPRNC0000_0077	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0078	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0079	cds	0.21207141959431	-1.20998026795234	3.86222589384395	-0.313285732427236	0.754063588820276	0.998900740178849
HMPRNC0000_0080	cds	0.120084535138303	0.318360587378331	4.03879997395116	0.0788255396235627	0.937171389566932	0.998900740178849
HMPRNC0000_0083	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0084	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0085	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0086	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0087	cds	0	NA	NA	NA	NA	NA
HMPRNC0000_0088	cds	0	NA	NA	NA	NA	NA
