"tag"	"moltype"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
SA150_0001	cds	5.65738931306933	0.57577972372802	0.728127248563069	0.790767994006953	0.429079390098698	0.996816357781912
SA150_0002	cds	3.0642105984338	0.658188671425998	0.962962741058778	0.683503777832899	0.494288563831551	0.996816357781912
SA150_0003	cds	1.87645524719972	-1.27004189490814	1.23041325125895	-1.03220758847374	0.301974880905893	0.996816357781912
SA150_0004	cds	4.38141357646688	1.44347734301979	0.854930841135476	1.68841416587877	0.0913317530555115	0.996816357781912
SA150_0005	cds	15.2387505797631	0.760374721129596	0.477973208908467	1.59083125781473	0.111647556326137	0.996816357781912
SA150_0006	cds	19.8759933483465	0.272520807304138	0.404111727013628	0.674369955353826	0.500076139064604	0.996816357781912
SA150_0007	cds	2.68504095171463	-0.949855228335256	1.007486573509	-0.942796909964748	0.345784792575675	0.996816357781912
SA150_0008	cds	0.812467978686019	1.10199077437077	2.30622481837108	0.477833195442378	0.632768932345289	0.996816357781912
SA150_0009	cds	23.0478645592632	-0.0296536867055666	0.366323553827501	-0.0809494404488397	0.935482161152918	0.996816357781912
SA150_0010	cds	0	NA	NA	NA	NA	NA
SA150_0011	cds	0.0627357352587352	-0.301063623054013	4.07215242169882	-0.0739323070152701	0.941064248904088	0.996816357781912
SA150_0012	cds	0.371145578537517	-1.09697584897012	4.06663990652567	-0.269749934635181	0.787352641714099	0.996816357781912
SA150_0013	cds	2.34352513070364	0.986245294992269	1.15283676123502	0.855494314681393	0.392277550504212	0.996816357781912
SA150_0014	cds	12.9803919760078	-0.105412239051199	0.478063811413307	-0.220498260973922	0.825483126595083	0.996816357781912
SA150_0015	cds	2.38624144592566	1.99658538229278	1.26243422931706	1.58153615921273	0.113755497987409	0.996816357781912
SA150_0016	cds	10.9152786368129	0.591598817996137	0.536868124915556	1.10194438920953	0.270485848920538	0.996816357781912
SA150_0017	cds	0.503535003603707	0.337868375445245	3.38907633949828	0.099693350517818	0.920587779761134	0.996816357781912
SA150_0018	cds	4.0945431050546	0.653392948326598	0.86879214686608	0.752070504646625	0.452008660467358	0.996816357781912
SA150_0019	cds	13.6284955660802	0.657121713331222	0.49467252781948	1.3283974273401	0.184046848912914	0.996816357781912
SA150_0020	cds	10.8198483460401	-0.182483872824576	0.511902274509114	-0.356481855837754	0.721479737748629	0.996816357781912
SA150_0021	cds	3.51419290750121	0.173238470415463	0.841706193541163	0.205818219878633	0.836932908485123	0.996816357781912
SA150_0022	cds	0.477507034386616	1.8145781869245	3.19739751134504	0.56751723252614	0.570362822084384	0.996816357781912
SA150_0023	cds	6.08851102279445	-0.183265880723454	0.661128338570373	-0.277201671796052	0.781625256004874	0.996816357781912
SA150_0024	cds	1.47969448214394	-0.654999845296024	1.43119970349968	-0.457657896165271	0.647198241532011	0.996816357781912
SA150_0025	cds	2.59514251969975	-0.438024932859998	0.960702588965711	-0.455942284210532	0.648431481998865	0.996816357781912
SA150_0026	cds	4.98005584945208	-0.0949862562988491	0.726732048710991	-0.130703271539114	0.896010044235319	0.996816357781912
SA150_0027	cds	4.30988649845292	-0.0134069098228736	0.811245391142289	-0.0165263309588677	0.986814495887234	0.996816357781912
SA150_0028	cds	0.994501314983372	1.34006436125374	1.9127497603573	0.700595754357027	0.483555328753088	0.996816357781912
SA150_0029	cds	0	NA	NA	NA	NA	NA
